FacilityID;NationalID;FacilityName;PostalCode;CountryName;Lat;Long;CompetentAuthorityName;StreetName;BuildingNumber;City;MainIAActivityCode;MainIASectorName;MainIAActivityName;MainIASubActivityName;MainActivityIndicator;ReportingYear;PollutantName;PollutantGroupName;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;industrial category;Manually researched activity;comment;number no value;information status;FacilityID (Niklas);industrial category (Niklas);Manually researched activity (Niklas);Umbennenungen;local deviation(<>100m);1 latest FID;1 latest Name;1 latest Jahr;2 latest FID;2 latest Name;2 latest Jahr;2 älteste FID;2 oldest Name;2 oldest Jahr;1 oldest FID;1 oldest Name;1 oldest Jahr;Category;Concentration
8907.0;3455;URBASER, S.A. (ANTES TIRMADRID, S.A.);28051;Spain;40.335361;-3.599238;COMUNIDAD DE MADRID-DG DEL MEDIO AMBIENTE;CAÑADA REAL DE MERINAS;S/N;MADRID;5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;101000000.0;101000000.0;102000000.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
8914.0;3461;FERROATLANTICA-CEE;15270;Spain;42.948199;-9.17315;XUNTA DE GALICIA-D. XERAL DE CALIDADE E CAMBIO CLIMÁTICO;DE MUROS;S/N;CEE;2.(e);Productiona and processing of metals;Installations:;  For the production of non ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;166000000.0;180000000.0;0.0;161000000.0;155000000.0;156000000.0;151000000.0;177000000.0;156000000.0;155000000.0;163000000.0;Installations:;0;0;0.0;0;8914.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
8915.0;3462;FERROATLANTICA-DUMBRIA;15151;Spain;42.983626;-9.08549;XUNTA DE GALICIA-D. XERAL DE CALIDADE E CAMBIO CLIMÁTICO;DE  HOSPITAL;S/N;DUMBRIA;2.(e);Productiona and processing of metals;Installations:;  For the production of non ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;180000000.0;183000000.0;103000000.0;187000000.0;188000000.0;178000000.0;180000000.0;185000000.0;182000000.0;175000000.0;161000000.0;Installations:;0;0;0.0;0;8915.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
8916.0;3463;FERROATLANTICA-FABRICA DE SABON;15142;Spain;43.33508;-8.494415;XUNTA DE GALICIA-D. XERAL DE CALIDADE E CAMBIO CLIMÁTICO;POLIG. IND. DE SABON, S/N;S/N;SABON;4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;  Non metals, metal oxides or other inorganic compounds;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;232000000.0;242000000.0;0.0;208000000.0;249000000.0;207000000.0;209000000.0;216000000.0;204000000.0;189000000.0;194000000.0;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;0;0;0.0;0;8916.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
8917.0;3464;FERROATLANTICA - FÁBRICA DE BOO;39600;Spain;43.41228;-3.839765;GOBIERNO DE CANTABRIA-CONSEJERÍA DE MEDIO AMBIENTE-SERVICIO DE PREVENCIÓN Y CONTROL DE LA CONTAMINACIÓN;DE CANTABRIA, 28;39600;CAMARGO;2.(e);Productiona and processing of metals;Installations:;  For the production of non ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;191000000.0;206000000.0;0.0;135000000.0;186000000.0;211000000.0;166000000.0;169000000.0;158000000.0;158000000.0;180000000.0;Installations:;0;0;0.0;0;8917.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
8920.0;3469;PLANTA DE COGENERACIÓN DE GRELVA;18004;Spain;37.179212;-3.638377;JUNTA DE ANDALUCÍA-DIRECCIÓN GENERAL DE PREVENCIÓN y CALIDAD AMBIENTAL;DE PURCHIL Nº66;66;Granada;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0;106000000.0;119000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8929.0;3483;COLUMBIAN CARBON SPAIN S.L.;39792;Spain;43.413535;-3.780037;GOBIERNO DE CANTABRIA-CONSEJERÍA DE MEDIO AMBIENTE-SERVICIO DE PREVENCIÓN Y CONTROL DE LA CONTAMINACIÓN;PONTEJOS-GAJANO;S/N;GAJANO;4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;  Non metals, metal oxides or other inorganic compounds;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;113000000.0;110000000.0;131000000.0;130000000.0;108000000.0;0.0;0.0;0.0;108000000.0;108000000.0;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;0;0;0.0;0;8929.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
8930.0;3486;ARCELORMITTAL ESPAÑA - PLANTA SIDERÚRGICA DE AVILÉS Y GIJÓN;33418;Spain;43.55611;-5.91113;GOBIERNO DEL PRINCIPADO DE ASTURIAS-DIRECCIÓN GENERAL DE CALIDAD AMBIENTAL;RESIDENCIA LA GRANDA;S/N;GRANDA (LA);2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;5640000000.0;5410000000.0;4390000000.0;5290000000.0;4990000000.0;4590000000.0;5090000000.0;4960000000.0;5910000000.0;5720000000.0;5310000000.0;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;0;0.0;0;8930.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
8935.0;3494;SNIACE COGENERACIÓN;39300;Spain;43.361007;-4.059448;GOBIERNO DE CANTABRIA-CONSEJERÍA DE MEDIO AMBIENTE-SERVICIO DE PREVENCIÓN Y CONTROL DE LA CONTAMINACIÓN;GANZO;S/N;TORRELAVEGA;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;359000000.0;330000000.0;346000000.0;328000000.0;319000000.0;0.0;0.0;0.0;0.0;0.0;180000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8935.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8944.0;3500;Borealis Polymers Oy, Olefiinituotanto;06850;Finland;60.30049;25.52109;Uudenmaan ELY ympäristö ja luonnonvarat;Petrokemiantie;0;PORVOO;4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;383000000.0;442000000.0;430000000.0;490000000.0;442000000.0;455000000.0;445000000.0;440000000.0;457000000.0;454000000.0;416000000.0;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;0;0;0.0;0;8944.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
8956.0;3518;CENTRAL TERMICA DE SABON;15142;Spain;43.332727;-8.499971;XUNTA DE GALICIA-D. XERAL DE CALIDADE E CAMBIO CLIMÁTICO;DE SABON;S/N;SABON;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;140000000.0;605000000.0;511000000.0;531000000.0;669000000.0;325000000.0;348000000.0;0.0;0.0;0.0;122000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8956.0;NGCC power plant;NGCC power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;NGCC power plant;3-4%
8957.0;3519;CENTRAL TERMICA DE MEIRAMA;15689;Spain;43.170181;-8.410616;XUNTA DE GALICIA-D. XERAL DE CALIDADE E CAMBIO CLIMÁTICO;MESON DO VENTO;S/N;MESON DO VENTO;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;5130000000.0;312000000.0;1480000000.0;769000000.0;998000000.0;2580000000.0;2240000000.0;2190000000.0;3020000000.0;2200000000.0;2380000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8957.0;NGCC power plant;NGCC power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;NGCC power plant;3-4%
8958.0;3520;CENTRAL TÉRMICA DEL NARCEA;33876;Spain;43.291951;-6.39473;GOBIERNO DEL PRINCIPADO DE ASTURIAS-DIRECCIÓN GENERAL DE CALIDAD AMBIENTAL;SOTO DE LA BARCA;--S/N;TINEO;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;2290000000.0;0.0;0.0;0.0;1710000000.0;903000000.0;936000000.0;1790000000.0;1370000000.0;1200000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8959.0;3521;CENTRAL TERMICA LA ROBLA;24640;Spain;42.794558;-5.631351;JUNTA DE CASTILLA Y LEÓN-D.G. DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL;TERMICA;S/N;ROBLA (LA);1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;3430000000.0;3040000000.0;744000000.0;0.0;963000000.0;2230000000.0;1590000000.0;1570000000.0;2590000000.0;1530000000.0;1620000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8959.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
8961.0;3526;ENERGYWORKS VITVALL S.L.;47080;Spain;41.677037;-4.709634;JUNTA DE CASTILLA Y LEÓN-D.G. DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL;CR OVERUELA 1(A);1(A);VALLADOLID;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;159000000.0;154000000.0;162000000.0;152000000.0;155000000.0;151000000.0;123000000.0;114000000.0;151000000.0;167000000.0;171000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8961.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8962.0;3527;ENERGYWORKS ARANDA, S.L.;09400;Spain;41.664861;-3.710147;JUNTA DE CASTILLA Y LEÓN-D.G. DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL;LUIS MATEOS;36;ARANDA DE DUERO;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;123000000.0;117000000.0;0.0;116000000.0;111000000.0;110000000.0;0.0;0.0;101000000.0;121000000.0;117000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8962.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8963.0;3528;ENERGYWORKS VILLARROBLEDO S.L.;02600;Spain;39.2825;-2.5909;CASTILLA-LA MANCHA-VICECONSEJERÍA DE MEDIO AMBIENTE;AVDA. REYES CATÓLICOS, 135. VILLARROBLEDO  02.600 (ALBACETE);Nº 135;VILLARROBLEDO;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2007.0;Carbon dioxide (CO2);Greenhouse gases;109000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8966.0;3530;CENTRAL TERMICA DE ANDORRA;44500;Spain;40.997107;-0.380582;GOBIERNO DE ARAGÓN-D.G. DE CALIDAD AMBIENTAL;ANDORRA-CALANDA;SN;ANDORRA;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;6790000000.0;4710000000.0;2610000000.0;1700000000.0;5960000000.0;4670000000.0;3630000000.0;4790000000.0;4660000000.0;3370000000.0;4810000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8966.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
8967.0;3531;CENTRAL TÉRMICA LOS BARRIOS;11370;Spain;36.183696;-5.418414;JUNTA DE ANDALUCÍA-DIRECCIÓN GENERAL DE PREVENCIÓN y CALIDAD AMBIENTAL;PALMONES - CTRA. NACIONAL 340, KM. 113;113;Barrios, Los;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;3720000000.0;1820000000.0;2730000000.0;2190000000.0;2140000000.0;3130000000.0;2530000000.0;2680000000.0;3500000000.0;2230000000.0;2920000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8967.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8968.0;3532;CENTRAL TERMICA DE FOIX;08880;Spain;41.202374;1.655494;GENERALITAT DE CATALUÑA-DIRECCIÓN GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMÁTICO;C-31, KM 147;S/N;Cubelles;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2008.0;Carbon dioxide (CO2);Greenhouse gases;145000000.0;162000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8969.0;3533;CENTRAL TÈRMICA DE SANT ADRIÀ DEL BESÒS;08930;Spain;41.421583;2.230886;GENERALITAT DE CATALUÑA-DIRECCIÓN GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMÁTICO;MERISTANY;S/N;Sant Adrià de Besòs;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2009.0;Carbon dioxide (CO2);Greenhouse gases;107000000.0;120000000.0;116000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
8971.0;3535;UPT COMPOSTILLA;24492;Spain;42.611389;-6.566111;JUNTA DE CASTILLA Y LEÓN-D.G. DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL;CARRETERA DEL PANTANO;S/N;CUBILLOS DEL SIL;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;5970000000.0;5940000000.0;2640000000.0;209000000.0;4900000000.0;5050000000.0;2410000000.0;4220000000.0;4230000000.0;3110000000.0;2800000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8971.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
8972.0;3536;UNIDAD DE PRODUCCION TERMICA  AS PONTES;15320;Spain;43.443333;-7.860833;XUNTA DE GALICIA-D. XERAL DE CALIDADE E CAMBIO CLIMÁTICO;A BALSA;S/N;PONTES DE GARCIA RODRIGUEZ (AS);1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;8920000000.0;7030000000.0;5220000000.0;4460000000.0;6640000000.0;8940000000.0;6610000000.0;6910000000.0;7540000000.0;6930000000.0;8110000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8972.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
8973.0;3537;CENTRAL TÉRMICA LITORAL DE ALMERÍA;04140;Spain;36.980187;-1.903682;JUNTA DE ANDALUCÍA-DIRECCIÓN GENERAL DE PREVENCIÓN y CALIDAD AMBIENTAL;FARO MESA ROLDAN;S/N;CARBONERAS;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;7430000000.0;5000000000.0;5090000000.0;3840000000.0;4420000000.0;5760000000.0;5300000000.0;5010000000.0;6430000000.0;4540000000.0;5480000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;8973.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
8990.0;3563;CAL INDUSTRIAL, S.L;31398;Spain;42.69604;-1.63725;GOBIERNO DE NAVARRA-DEPARTAMENTO DE DESARROLLO RURAL Y MEDIO AMBIENTE;ZARAGOZA;S/N;TIEBAS;3.(c);Mineral industry;Installations for the production of:;  Cement clinker or lime in other furnaces;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;167000000.0;151000000.0;144000000.0;132000000.0;127000000.0;121000000.0;130000000.0;126000000.0;136000000.0;120000000.0;133000000.0;Installations for the production of:;0;0;0.0;0;8990.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Cement;14-33%
8991.0;3564;CALGOV, S.A.;41560;Spain;37.274125;-4.857662;JUNTA DE ANDALUCÍA-DIRECCIÓN GENERAL DE PREVENCIÓN y CALIDAD AMBIENTAL;FUENTE SANTIAGO  KM. 2.5;2;Estepa;3.(c);Mineral industry;Installations for the production of:;  Cement clinker or lime in other furnaces;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;150000000.0;141000000.0;148000000.0;136000000.0;153000000.0;116000000.0;125000000.0;121000000.0;158000000.0;168000000.0;177000000.0;Installations for the production of:;0;0;0.0;0;8991.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Cement;14-33%
9002.0;3574;ETELÄ-SAVON ENERGIA OY, PURSIALAN VOIMALAITOS;50100;Finland;61.6689;27.2894;Etelä-Savon ELY ympäristö ja luonnonvarat;Lastaajankatu 6;0;MIKKELI;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;481000000.0;539000000.0;359000000.0;415000000.0;437000000.0;419000000.0;374000000.0;332000000.0;321000000.0;303000000.0;278000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;9002.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
9009.0;3587;CENTRAL TERMICA DE CASTELLON (IBERDROLA GENERACIÓN TÉRMICA);12100;Spain;39.957654;-0.00573;CONSELLERÍA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMÁTICO;POLIGONO SERRALLO;S/N;Castellón de la Plana/Castelló de la Plana;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;967000000.0;2020000000.0;1740000000.0;1020000000.0;993000000.0;338000000.0;243000000.0;0.0;0.0;686000000.0;542000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;9009.0;NGCC power plant;NGCC power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;NGCC power plant;3-4%
9010.0;3588;CENTRAL TÉRMICA DE LADA;33930;Spain;43.296361;-5.682542;GOBIERNO DEL PRINCIPADO DE ASTURIAS-DIRECCIÓN GENERAL DE CALIDAD AMBIENTAL;SABINO ALONSO FUEYO;S/N;LANGREO/LLANGRÉU;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;2710000000.0;796000000.0;668000000.0;653000000.0;632000000.0;1740000000.0;1300000000.0;0.0;1760000000.0;1170000000.0;1530000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;9010.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
9011.0;3589;CENTRAL TÉRMICA DE ESCOMBRERAS;30350;Spain;37.564802;-0.952502;GOBIERNO DE LA C.A. DE LA REGIÓN DE MURCIA-DG DE CALIDAD Y EVALUACIÓN AMBIENTAL;CENTRAL TÉRMICA DE ESCOMBRERAS;S/N;CARTAGENA;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2011.0;Carbon dioxide (CO2);Greenhouse gases;738000000.0;1500000000.0;612000000.0;443000000.0;424000000.0;0.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;9011.0;NGCC power plant;NGCC power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;NGCC power plant;3-4%
9012.0;359;MONTEFIBRE HISPANIA, S.A.;09200;Spain;42.6825;-2.9233;JUNTA DE CASTILLA Y LEÓN-D.G. DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL;CARRETERA LOGROÑO, S/N;S/Nº;MIRANDA DE EBRO;4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;  Basic plastic materials (polymers, synthetic fibres and cellulose based fibres);True;2012.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;0.0;204000000.0;200000000.0;205000000.0;0.0;0.0;0.0;0.0;0.0;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;0;0;0.0;0;9012.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
9013.0;3590;CENTRAL TÉRMICA DE VELILLA;34886;Spain;42.818259;-4.854434;JUNTA DE CASTILLA Y LEÓN-D.G. DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL;BO TERMINOR SA;53;VELILLA DEL RIO CARRION;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2016.0;Carbon dioxide (CO2);Greenhouse gases;2700000000.0;980000000.0;928000000.0;0.0;1800000000.0;1700000000.0;987000000.0;1140000000.0;1780000000.0;962000000.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;9013.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
9043.0;3627;AIALA VIDRIO,  S.A. (VIDRALA);01400;Spain;43.149036;-2.946433;GOBIERNO VASCO-DEPARTAMENTO DE ORDENACION DEL TERRITORIO Y MEDIO AMBIENTE;MUNEGAZO,;22;Laudio/Llodio;3.(e);Mineral industry;Installations for the manufacture of glass, including glass fibre;0;True;2015.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;0.0;0.0;102000000.0;101000000.0;101000000.0;0.0;100000000.0;0.0;0.0;Installations for the manufacture of glass, including glass fibre;0;0;0.0;0;9043.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
9056.0;3641;SIDENOR INDUSTRIAL, S.L. (FABRICA DE BASAURI);48970;Spain;43.268739;-3.153114;GOBIERNO VASCO-DEPARTAMENTO DE ORDENACION DEL TERRITORIO Y MEDIO AMBIENTE;BARRIO DE UGARTE;S/N;ELEXALDE;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;True;2012.0;Carbon dioxide (CO2);Greenhouse gases;125000000.0;0.0;0.0;0.0;0.0;107000000.0;0.0;0.0;0.0;0.0;0.0;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
9058.0;3643;GUARDIAN LLODIO UNO, S.L.;01400;Spain;43.144824;-2.950052;GOBIERNO VASCO-DEPARTAMENTO DE ORDENACION DEL TERRITORIO Y MEDIO AMBIENTE;JOSE MATIA;36;Laudio/Llodio;3.(e);Mineral industry;Installations for the manufacture of glass, including glass fibre;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;130000000.0;122000000.0;157000000.0;0.0;112000000.0;0.0;0.0;0.0;0.0;106000000.0;Installations for the manufacture of glass, including glass fibre;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
9063.0;3648;PAPELERA GUIPUZCOANA DE ZICUÑAGA;20120;Spain;43.2612;-1.967369;GOBIERNO VASCO-DEPARTAMENTO DE ORDENACION DEL TERRITORIO Y MEDIO AMBIENTE;ZICUÑAGA;S/N;Hernani;6.(a);Paper and wood production processing;Industrial plants for the production of pulp from timber or similar fibrous materials;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;155000000.0;164000000.0;212000000.0;213000000.0;211000000.0;207000000.0;217000000.0;188000000.0;202000000.0;203000000.0;219000000.0;Industrial plants for the production of pulp from timber or similar fibrous materials;0;0;0.0;0;9063.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
9088.0;3673;ARCELOR OLABERRIA, S.L. (ACERALIA PERFILES OLABERRÍA, S.L.);20212;Spain;43.041305;-2.214624;GOBIERNO VASCO-DEPARTAMENTO DE ORDENACION DEL TERRITORIO Y MEDIO AMBIENTE;CARRETERA NACIONAL I MADRID-IRÚN;KM 417;Olaberria;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;True;2014.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0;0.0;0.0;0.0;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
9090.0;3676;CORRUGADOS AZPEITIA;20730;Spain;43.186042;-2.261653;GOBIERNO VASCO-DEPARTAMENTO DE ORDENACION DEL TERRITORIO Y MEDIO AMBIENTE;FORU IBILBIDEA;14;Azpeitia;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;True;2009.0;Carbon dioxide (CO2);Greenhouse gases;127000000.0;124000000.0;129000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
